kigo,pronunciation,season
夏手袋,なつてぶくろ,夏
夏点前,なつてまえ,夏
夏出水,なつでみず,夏
納豆造る,なっとうつくる,夏
夏怒濤,なつどとう,夏
夏灯,なつともし,夏
夏菜,なつな,夏
夏に入る,なつにいる,夏
夏に後る,なつにおくる,夏
夏鰊,なつにしん,夏
夏葱,なつねぎ,夏
夏ねぶつ,なつねぶつ,夏
夏念仏,なつねんぶつ・なつねぶつ,夏
夏野,なつの,夏
夏の暁,なつのあかつき,夏
夏の朝,なつのあさ,夏
夏の雨,なつのあめ,夏
夏の嵐,なつのあらし,夏
夏の池,なつのいけ,夏
夏の色,なつのいろ,夏
夏の海,なつのうみ,夏
夏の園,なつのえん・なつのその,夏
夏の鴛鴦,なつのおし,夏
夏の蛙,なつのかえる,夏
夏の限,なつのかぎり,夏
夏の霞,なつのかすみ,夏
夏の風,なつのかぜ,夏
夏の風邪,なつのかぜ,夏
夏の鴨,なつのかも,夏
夏の川,なつのかわ,夏
夏の菊,なつのきく,夏
夏の霧,なつのきり,夏
夏の草,なつのくさ,夏
夏の雲,なつのくも,夏
夏の暮,なつのくれ,夏
夏の駒牽,なつのこまびき,夏
夏の潮,なつのしお,夏
夏の鹿,なつのしか,夏
夏の霜,なつのしも,夏
夏の空,なつのそら,夏
夏の蝶,なつのちょう,夏
夏の月,なつのつき,夏
夏の燕,なつのつばめ,夏
夏の露,なつのつゆ,夏
夏の天,なつのてん,夏
夏の名残,なつのなごり,夏
夏の波,なつのなみ,夏
夏の匂,なつのにおい,夏
夏の庭,なつのにわ,夏
夏の沼,なつのぬま,夏
夏野の鹿,なつののしか,夏
夏の始め,なつのはじめ,夏
夏の畑,なつのはたけ,夏
夏の果,なつのはて,夏
夏の浜,なつのはま,夏
夏の原,なつのはら,夏
夏野原,なつのはら,夏
夏の日,なつのひ,夏
夏の灯,なつのひ,夏
夏の昼,なつのひる,夏
夏の富士,なつのふじ,夏
夏のほか,なつのほか,夏
夏の星,なつのほし,夏
夏の岬,なつのみさき,夏
夏の水,なつのみず,夏
夏の湖,なつのみずうみ・なつのうみ,夏
夏の虫,なつのむし,夏
夏の宿,なつのやど,夏
夏の山,なつのやま,夏
夏の夕,なつのゆう,夏
夏の夜,なつのよ,夏
夏の夜明,なつのよあけ,夏
夏の宵,なつのよい,夏
夏のよそ,なつのよそ,夏
夏暖簾,なつのれん,夏
夏の炉,なつのろ,夏
夏の別れ,なつのわかれ,夏
夏場,なつば,夏
夏羽織,なつばおり,夏
夏袴,なつばかま,夏
夏剝,なつはぎ,夏
夏萩,なつはぎ,夏
夏始,なつはじめ,夏
夏場所,なつばしょ,夏
夏芭蕉,なつばしょう,夏
夏畑,なつばたけ,夏
夏初月,なつはづき,夏
夏果,なつはて,夏
夏祓,なつはらえ,夏
夏日,なつび,夏
夏日影,なつひかげ,夏
夏引の糸,なつひきのいと,夏
夏旱,なつひでり,夏
夏日向,なつひなた,夏
夏火鉢,なつひばち,夏
夏雲雀,なつひばり,夏
夏深し,なつふかし,夏
夏深む,なつふかむ,夏
夏服,なつふく,夏
夏富士,なつふじ,夏
夏藤,なつふじ,夏
夏ぶし,なつぶし,夏
夏衾,なつぶすま,夏
夏布団,なつぶとん,夏
夏蒲団,なつぶとん,夏
夏帽,なつぼう,夏
夏帽子,なつぼうし,夏
夏沸瘡,なつぼし,夏
夏負,なつまけ,夏
夏祭,なつまつり,夏
夏真昼,なつまひる,夏
夏豆,なつまめ,夏
夏蜜柑,なつみかん,夏
夏蜜柑の花,なつみかんのはな,夏
夏見舞,なつみまい,夏
夏未明,なつみめい,夏
夏むし,なつむし,夏
夏虫,なつむし,夏
夏めく,なつめく,夏
棗の花,なつめのはな,夏
夏物,なつもの,夏
夏桃,なつもも,夏
夏館,なつやかた,夏
夏邸,なつやしき,夏
夏休,なつやすみ,夏
夏瘦,なつやせ,夏
夏柳,なつやなぎ,夏
夏山,なつやま,夏
夏山家,なつやまが,夏
夏山陰,なつやまかげ,夏
夏山路,なつやまじ,夏
夏闇,なつやみ,夏
夏夕,なつゆう,夏
夏夕日,なつゆうひ,夏
夏夕べ,なつゆうべ,夏
夏雪草,なつゆきぐさ,夏
夏雪草,なつゆきそう,夏
夏蓬,なつよもぎ,夏
夏料理,なつりょうり,夏
夏炉,なつろ,夏
夏蕨,なつわらび,夏
夏を追ふ,なつをおう,夏
撫子,なでしこ,夏
撫子襲,なでしこがさね,夏
撫子衣,なでしこごろも,夏
撫物,なでもの,夏
七瀬の祓,ななせのはらえ,夏
七変化,ななへんげ,夏
七日の鉾,なぬかのほこ,夏
七日の山,なぬかのやま,夏
名の草茂る,なのくさしげる,夏
莫告藻,なのりそ,夏
名乗る時鳥,なのるほととぎす,夏
鍋乙女,なべおとめ,夏
鍋被り,なべかぶり,夏
鍋釜,なべかま,夏
鍋冠,なべかむり,夏
鍋被,なべかむり,夏
鍋祭,なべまつり,夏
生藺,なまい,夏
生貝,なまがい,夏
蠓,なまぐさ,夏
生胡桃,なまくるみ,夏
鯰,なまず,夏
鯰鍋,なまずなべ,夏
生ビール,なまびーる,夏
生節,なまぶし,夏
生繭,なままゆ,夏
なまり節,なまりぶし,夏
波のり,なみのり,夏
波乗,なみのり,夏
波乗板,なみのりいた,夏
蛞蝓,なめくじ,夏
奈良団扇,ならうちわ,夏
奈良蚊帳,ならがや,夏
奈良晒,ならざらし,夏
奈良漬製す,ならづけせいす,夏
業平忌,なりひらき,夏
鳴神,なるかみ,夏
鳴門柑,なるとかん,夏
鳴門蜜柑,なるとみかん,夏
なれ鮓,なれずし,夏
苗代苺,なわしろいちご,夏
南京ほおずき,なんきんほおずき,夏
南京酸漿,なんきんほおずき,夏
南京虫,なんきんむし,夏
南薫,なんくん,夏
楠公祭,なんこうさい,夏
南柴胡,なんさいこ,夏
南天燭,なんてんしょく,夏
南天竹,なんてんちく,夏
南天の花,なんてんのはな,夏
南蛮鳥,なんばんどり,夏
なんばんの花,なんばんのはな,夏
煮小豆,にあずき,夏
にいにい蟬,にいにいぜみ,夏
煮梅,にうめ,夏
匂袋,においぶくろ,夏
鳰の浮巣,におのうきす,夏
鳰の巣,におのす,夏
二階囃,にかいばやし,夏
苦潮,にがしお,夏
苦萵苣,にがぢしゃ,夏
握り鮓,にぎりずし,夏
肉蠅,にくばえ,夏
逃げ水,にげみず,夏
逃水,にげみず,夏
濁り井,にごりい,夏
濁り鮒,にごりぶな,夏
濁りを掬う,にごりをすくう,夏
煮酒,にざけ,夏
煮冷し,にざまし・にびやし,夏
虹,にじ,夏
錦芋,にしきいも,夏
錦うつぎ,にしきうつぎ,夏
錦木の花,にしきぎのはな,夏
錦鯉,にしきごい,夏
錦衣,にしきごろも,夏
錦都草,にしきみやこぐさ,夏
虹立つ,にじたつ,夏
虹の帯,にじのおび,夏
虹の橋,にじのはし,夏
虹の梁,にじのはり,夏
虹の輪,にじのわ,夏
西日,にしび,夏
西日落つ,にしびおつ,夏
西日さす,にしびさす,夏
西日中,にしびなか,夏
西日の矢,にしびのや,夏
虹鱒,にじます,夏
二重雷盆,にじゅうすりばち,夏
日日花,にちにちか,夏
日日草,にちにちそう,夏
日雷,にちらい・ひがみなり,夏
日輪草,にちりんそう,夏
につき水,にっきすい,夏
肉桂水,にっけいすい,夏
日光うつぎ,にっこううつぎ,夏
日光黄菅,にっこうきすげ,夏
日光祭,にっこうさい,夏
日光東照宮祭,にっこうとうしょうぐうさい,夏
日射病,にっしゃびょう,夏
日中金銭,にっちゅうきんせん,夏
日本福者祭,にっぽんふくじゃさい,夏
煮取,にとり,夏
二番藍,にばんあい,夏
二番草,にばんぐさ,夏
二番蚕,にばんご,夏
丹生川上祭,にぶかわかみまつり,夏
日本ダービー,にほんだーびー,夏
日本橘,にほんたちばな,夏
煮物饐る,にものすえる,夏
乳児脚気,にゅうじかっけ,夏
乳虫,にゅうちゅう,夏
乳橙,にゅうとう,夏
入道雲,にゅうどうぐも,夏
入梅,にゅうばい,夏
韮の花,にらのはな,夏
庭草,にわくさ,夏
庭茂,にわしげり,夏
庭清水,にわしみず,夏
庭涼し,にわすずし,夏
庭涼み,にわすずみ,夏
庭石菖,にわぜきしょう,夏
庭花火,にわはなび,夏
庭藤,にわふじ,夏
庭古草,にわふるくさ,夏
庭柳,にわやなぎ,夏
庭若葉,にわわかば,夏
胡蘿蔔の花,にんじんのはな,夏
人参の花,にんじんのはな,夏
忍冬,にんどう,夏
忍冬茶,にんどうちゃ,夏
蒜の根,にんにくのね・ひるのね,夏
蒜の花,にんにくのはな・ひるのはな,夏
鵺,ぬえ,夏
鴝鵒の舌を去る,ぬえのしたをさる・くこくのしたをさる,夏
糠蚊,ぬかが,夏
抜手,ぬきて,夏
蓴,ぬなわ,夏
蓴採る,ぬなわとる,夏
蓴の花,ぬなわのはな,夏
蓴舟,ぬなわぶね,夏
寝網,ねあみ,夏
根合せ,ねあわせ,夏
根芋,ねいも,夏
根切虫,ねきりむし,夏
寝茣蓙,ねござ,夏
捩花,ねじばな,夏
鼠花火,ねずみはなび,夏
女貞花,ねずみもち,夏
女貞の花,ねずみもちのはな,夏
熱界雷,ねつかいらい,夏
熱砂,ねっさ,夏
熱砂,ねっさ,夏
熱帯魚,ねったいぎょ,夏
熱風,ねっぷう,夏
熱雷,ねつらい,夏
寝冷,ねびえ,夏
寝冷え,ねびえ,夏
寝冷子,ねびえご,夏
寝冷知らず,ねびえしらず,夏
ねぶたの木,ねぶたのき,夏
ねぶの花,ねぶのはな,夏
寝筵,ねむしろ,夏
合歓の花,ねむのはな,夏
ねむり木,ねむりぎ,夏
眠草,ねむりぐさ,夏
ねらい狩,ねらいがり,夏
ねらひ狩,ねらいがり,夏
練供養,ねりくよう,夏
練りこがし,ねりこがし,夏
練雲雀,ねりひばり,夏
年魚,ねんぎょ,夏
野薊,のあざみ,夏
野茨,のいばら,夏
野いばらの花,のいばらのはな,夏
農節,のうせつ,夏
凌霄,のうぜん,夏
凌霄の花,のうぜんのはな,夏
凌霄葉連,のうぜんはれん,夏
納涼映画,のうりょうえいが,夏
野豌豆,のえんどう,夏
軒あやめ,のきあやめ,夏
軒菖蒲,のきあやめ,夏
鋸草,のこぎりそう,夏
野路子,のじこ,夏
野鵐,のじこ,夏
野紫蘇,のじそ,夏
のし河豚,のしふぐ,夏
覗眼鏡,のぞきめがね,夏
野大黄,のだいおう,夏
野花菖蒲,のはなしょうぶ,夏
野薔薇,のばら,夏
野ばらの花,のばらのはな,夏
野鶲,のびたき,夏
野蒜の花,のびるのはな,夏
野牡丹,のぼたん,夏
幟,のぼり,夏
幟市,のぼりいち,夏
幟売,のぼりうり,夏
幟飾る,のぼりかざる,夏
幟杭,のぼりぐい,夏
幟竿,のぼりざお,夏
幟店,のぼりだな,夏
昇り藤,のぼりふじ,夏
野馬追,のまおい,夏
野馬追祭,のまおいまつり,夏
野馬駈け,のまがけ,夏
蚤,のみ,夏
蚤取粉,のみとりこ,夏
蚤の跡,のみのあと,夏
蚤の衾,のみのふすま,夏
野山の茂り,のやまのしげり,夏
のりうつぎの花,のりうつぎのはな,夏
糊うつぎの花,のりうつぎのはな,夏
のりのきの花,のりのきのはな,夏
糊浴衣,のりゆかた,夏
羽蟻,はあり,夏
飛蟻,はあり,夏
螱,はあり,夏
爬龍船,はーりーせん,夏
黴雨,ばいう,夏
梅雨前線,ばいうぜんせん,夏
背泳,はいえい,夏
梅酒,ばいしゅ・うめしゅ・うめざけ,夏
梅天,ばいてん,夏
排風藤,はいふうとう,夏
梅霖,ばいりん,夏
鮠,はえ,夏
蠅,はえ,夏
南風,はえ・みなみ・みなみかぜ・なんぷう,夏
蠅入らず,はえいらず,夏
蠅打,はえうち,夏
蠅覆,はえおおい,夏
南東風,はえごち,夏
蠅叩,はえたたき,夏
蠅帳,はえちょう,夏
蠅毒草,はえどくそう,夏
蠅とり,はえとり,夏
蠅取紙,はえとりがみ,夏
蠅捕紙,はえとりがみ,夏
蠅捕管,はえとりかん,夏
蠅捕器,はえとりき,夏
蠅取草,はえとりぐさ,夏
蠅取蜘蛛,はえとりぐも,夏
蠅虎,はえとりぐも,夏
蠅取デー,はえとりでー,夏
蠅取テープ,はえとりてーぷ,夏
蠅取撫子,はえとりなでしこ,夏
蠅捕瓶,はえとりびん,夏
蠅取リボン,はえとりりぼん,夏
蠅捕りリボン,はえとりりぼん,夏
南西風,はえにし,夏
蠅の声,はえのこえ,夏
蠅除,はえよけ,夏
蠅を打つ,はえをうつ,夏
蠅を追ふ,はえをおう,夏
博多の祇園祭,はかたのぎおんまつり,夏
博多祭,はかたまつり,夏
袴能,はかまのう,夏
萩の茂,はぎのしげり,夏
萩の若葉,はぎのわかば,夏
馬棘,ばきょく,夏
萩若葉,はぎわかば,夏
白雨,はくう・しらさめ,夏
白英,はくえい,夏
伯牙山,はくがやま,夏
白山一花草,はくさんいちげ,夏
白磁枕,はくじちん,夏
薄暑,はくしょ,夏
曝書,ばくしょ,夏
白扇,はくせん,夏
白装,はくそう,夏
白団,はくだん,夏
白丁花,はくちょうげ,夏
瀑布,ばくふ,夏
白牡丹,はくぼたん,夏
麦門冬,ばくもんとう,夏
白夜,はくや・びゃくや,夏
怕痒樹,はくようじゅ,夏
白楽天山,はくらくてんやま,夏
曝涼,ばくりょう,夏
白蓮木,はくれんぼく,夏
羽黒花祭,はぐろはなまつり,夏
破血丹,はけつたん,夏
化物祭,ばけものまつり,夏
筥鮓,はこずし,夏
箱鮓,はこずし,夏
箱釣,はこつり,夏
箱庭,はこにわ,夏
箱根うつぎ,はこねうつぎ,夏
箱根空木の花,はこねうつぎのはな,夏
箱根卯の花,はこねうのはな,夏
箱根山椒魚,はこねさんしょううお,夏
箱眼鏡,はこめがね,夏
羽衣草,はごろもそう,夏
葉桜,はざくら,夏
はさみむし,はさみむし,夏
挟虫,はさみむし,夏
端居,はしい,夏
椒魚,はしがみうお,夏
はじかみの花,はじかみのはな,夏
はじき豆,はじきまめ,夏
橋涼み,はしすずみ,夏
馬歯草,ばしそう,夏
はし鷹,はしたか,夏
橋立祭,はしだてまつり,夏
はじの木,はじのき,夏
橋弁慶山,はしべんけいやま,夏
芭蕉の花,ばしょうのはな,夏
芭蕉の巻葉,ばしょうのまきば,夏
芭蕉葉の玉,ばしょうはのたま,夏
芭蕉布,ばしょうふ・ばしょうぬの,夏
芭蕉若葉,ばしょうわかば,夏
走り藷,はしりいも,夏
走り馬,はしりうま,夏
走梅雨,はしりづゆ,夏
走の茶,はしりのちゃ,夏
櫨若葉,はじわかば,夏
蓮,はす,夏
鰣,はす,夏
蓮青葉,はすあおば,夏
蓮池,はすいけ,夏
蓮浮葉,はすうきは,夏
蓮茶,はすちゃ,夏
蓮の浮葉,はすのうきば・はすのうきは,夏
蓮の葉,はすのは,夏
蓮の花,はすのはな,夏
蓮の巻葉,はすのまきは,夏
蓮の若根,はすのわかね,夏
蓮見,はすみ,夏
蓮見舟,はすみぶね,夏
蓮見船,はすみぶね,夏
櫨の花,はぜのはな,夏
羽太,はた,夏
鰭,はた,夏
裸,はだか,夏
裸子,はだかご,夏
裸麦,はだかむぎ,夏
跣,はだし,夏
跣足,はだし,夏
葉蓼,はたで,夏
肌脱,はだぬぎ,夏
肌脱ぎ,はだぬぎ,夏
はたはた鮓,はたはたずし,夏
鱩魚鮓,はたはたずし,夏
働蟻,はたらきあり,夏
巴旦杏,はたんきょう,夏
淡竹の子,はちくのこ,夏
淡竹子,はちくのこ,夏
初袷,はつあわせ,夏
初卯の花,はつうのはな,夏
蓮荷刈,はっかかり,夏
薄荷刈る,はっかかる,夏
初河鹿,はつかじか,夏
蓮荷水,はっかすい,夏
薄荷水,はっかすい,夏
初松魚,はつがつお,夏
初鰹,はつがつお,夏
初蚊帳,はつかや,夏
初節句,はつせっく,夏
初蟬,はつぜみ,夏
八仙花,はっせんか,夏
麨,はったい,夏
はったい茶,はったいちゃ,夏
はつたい茶,はったいちゃ,夏
初田植,はつたうえ,夏
初茄子,はつなす・はつなすび,夏
初幟,はつのぼり,夏
初吞,はつのみ,夏
初蜩,はつひぐらし,夏
初蛍,はつほたる,夏
初時鳥,はつほととぎす,夏
初見草,はつみぐさ,夏
初山,はつやま,夏
初夕立,はつゆうだち,夏
初浴衣,はつゆかた,夏
初雪草,はつゆきそう,夏
